1 1 19
1 2 20
1 3 20
1 4 20
1 5 20
1 6 20
1 7 20
1 8 20
1 9 20
1 10 20
1 11 20
2 1 2
2 2 55
2 3 56
2 4 56
2 5 55
2 6 56
2 7 56
2 8 55
2 9 55
2 10 56
2 11 56
3 1 2
3 2 2
3 3 90
3 4 90
3 5 89
3 6 90
3 7 90
3 8 90
3 9 90
3 10 90
3 11 90
4 1 2
4 2 2
4 3 2
4 4 130
4 5 130
4 6 131
4 7 131
4 8 131
4 9 131
4 10 131
4 11 130
5 1 2
5 2 2
5 3 2
5 4 2
5 5 165
5 6 163
5 7 165
5 8 165
5 9 163
5 10 163
5 11 165
6 1 2
6 2 2
6 3 2
6 4 2
6 5 2
6 6 207
6 7 207
6 8 207
6 9 207
6 10 204
6 11 207
7 1 2
7 2 2
7 3 2
7 4 2
7 5 2
7 6 207
7 7 208
7 8 207
7 9 207
7 10 204
7 11 207
8 1 2
8 2 2
8 3 2
8 4 2
8 5 2
8 6 207
8 7 207
8 8 207
8 9 207
8 10 204
8 11 206
9 1 2
9 2 2
9 3 2
9 4 2
9 5 2
9 6 207
9 7 207
9 8 206
9 9 206
9 10 203
9 11 207
10 1 2
10 2 2
10 3 2
10 4 2
10 5 2
10 6 207
10 7 208
10 8 207
10 9 207
10 10 205
10 11 208
